0.9582577132486388,0.9575104727707959,0.9543372021991448,0.9566009104704097,0.9511464109096358,0.9586443714541654,0.9535650089874176,0.9605638026690658,0.959383338274533,0.959743824336688,0.9563378153799668,0.9544108940201302,0.9566503920698328,0.9579566003616636,0.954283177984909,0.9638246772740918,0.9586309523809524,0.9552754014708089,0.9608397855866587,0.9566011877569667
0.944984802431611,0.9382753403933434,0.9380017841213203,0.936484045755569,0.9407796101949025,0.9453576864535769,0.9523247232472325,0.9547276235713226,0.9464417813285989,0.9485574721416578,0.9414156626506024,0.9382216224321488,0.9360121304018195,0.9420137848366796,0.9455350553505535,0.94778222815606,0.9529571925578582,0.9513673318551368,0.9511674042423317,0.9449818621523579
0.9156017830609212,0.8926895716664144,0.8882170771272674,0.8901245551601423,0.8991345866905401,0.9099002302379126,0.9259821022296375,0.9336893635959056,0.9271188956508832,0.9145427286356822,0.8992412746585736,0.8798816568047337,0.8896396396396397,0.8885425942416147,0.901065906020117,0.9184159595057317,0.9337827715355805,0.9323906319045515,0.9287986668686563,0.9078586658544014
0.8507235338918507,0.8271252628416942,0.8025821948656358,0.8105773602060918,0.8354014052922709,0.8593024996258045,0.8890205956437991,0.9121893138859949,0.8993634434677175,0.873372249663224,0.8431845597104946,0.8009920336690215,0.7945913994384514,0.8103130755064457,0.8466183574879227,0.876973981049782,0.901172280753821,0.9032063826584374,0.8833576642335766,0.8499559988266354
0.7898203592814371,0.7252453166815344,0.7083014829536768,0.7045523520485584,0.7376014427412083,0.7954680977936792,0.8507530120481928,0.8757010762467788,0.8628153455739662,0.8136655229001939,0.7515187435175582,0.7004808438033193,0.6895770392749244,0.7255108173076923,0.7719219219219219,0.8308157099697885,0.8652641002685766,0.8682643643941649,0.839453717754173,0.7851785178517852
0.705802562170309,0.637890044576523,0.5802779420461266,0.6002677774471883,0.6567053226286054,0.7300437603742267,0.8033741415347865,0.8374068554396423,0.8174236783320923,0.7546943067447799,0.6642248467633428,0.6036667163511701,0.5847141364382744,0.6184816520576437,0.6919138683933143,0.772843594761403,0.8240795724465558,0.8265012857358948,0.7897210430563978,0.7083830548926014
0.6379206730769231,0.5375038426068245,0.47893237366921576,0.48774289985052316,0.562797619047619,0.6597023898992935,0.7594765342960289,0.7941614536788799,0.7746927628584434,0.703283401422303,0.5924177831912302,0.5100529100529101,0.48471155294472057,0.5053359386742823,0.6101516744255894,0.7181128144069058,0.791026978685348,0.789599521817095,0.738249962218528,0.6318060101160369
0.5708083832335329,0.4607462686567164,0.3876446715767323,0.406184012066365,0.4877024595080984,0.6091832095772086,0.7201017811704835,0.7587917042380523,0.7423708920187794,0.6383010655860724,0.5118263473053892,0.41067390321121666,0.378202213127179,0.4297050456655188,0.5456472369417108,0.6681943171402384,0.7529307018845526,0.75948223961469,0.68836026331538,0.563384568558819
0.5300513440048323,0.39744182462629063,0.3211975327215285,0.33303303303303305,0.4208407871198569,0.552639427378467,0.6820443238353686,0.744098631784694,0.7089208846667656,0.6051703877790834,0.46347644603458554,0.34555288461538464,0.31852296607625336,0.37541478129713424,0.4948343968398663,0.619720426875094,0.7273273273273273,0.7510838690387203,0.6584675014907573,0.5392957955727232
0.5078510542844324,0.3556755135702504,0.2866566716641679,0.2979827944230199,0.4029828486204325,0.5509349289454002,0.6701642335766423,0.7204380642296877,0.6977931241555322,0.5640133171912833,0.4248502994011976,0.3114606741573034,0.27670047732696895,0.3364770307271068,0.4710078931390407,0.6140695915279879,0.7245616664169039,0.7242155832457589,0.6585655008891523,0.5006498194945849
0.5021465808034346,0.3730064973419965,0.2801327500377131,0.2981091796279354,0.397841289145637,0.5335246149199637,0.6698266923418753,0.7285930408472012,0.684373616644533,0.5713430154214703,0.42728365384615385,0.31419122068550814,0.2733812949640288,0.33497023809523807,0.46290491118077326,0.6121266161390995,0.7072620658547587,0.7300091213134692,0.6440576230492197,0.5011958146487294
0.5381758764111705,0.40673297628156085,0.3216995447647951,0.3344316309719934,0.4143029571514786,0.5665920954511559,0.6844652851308425,0.7297256097560976,0.7003140421713773,0.5953558052434457,0.45239139973672665,0.3375508359692725,0.3128374325134973,0.36282527881040894,0.4837927900636171,0.6412867050317249,0.7258830513505491,0.7433520741528643,0.6667170495767836,0.5273526291862404
0.5737656157049376,0.4630707937480846,0.3875887060244602,0.3967252516148415,0.481470276811375,0.6106408706166868,0.7099509147701919,0.7659801678108314,0.7374830852503383,0.6492170022371365,0.5118796992481203,0.40927389294766664,0.38362712877203464,0.42051742186331686,0.5469192898702073,0.6703477092971198,0.75,0.762948793407887,0.6890180300998361,0.5660910985412325
0.6373365041617123,0.5407584353538369,0.48805925030229746,0.4886465491484912,0.555689343768814,0.6691568836712913,0.7609150717703349,0.7926610978520287,0.7730518000911438,0.6939981812670506,0.5903863167207314,0.49784450720975176,0.475243081525804,0.5149425287356322,0.6123802505526897,0.7138230531429413,0.7801150121065376,0.7915151515151515,0.7350261389096341,0.6412628487518356
0.7022108587757557,0.6391583345769288,0.5907261070523334,0.5900740740740741,0.6488174921909862,0.7249399759903962,0.8011251330393797,0.8354664610639938,0.8172802404207363,0.7523680649526387,0.6697660467906419,0.6115396024918421,0.5844798268665945,0.6179556354916067,0.6837833849786041,0.7644411102775694,0.8202129254760834,0.8329647648533097,0.7898429159676681,0.7135408908088783
0.7784142297256557,0.7311649016641453,0.700800237107291,0.7078313253012049,0.7525199338047239,0.7976388678674133,0.8428529584065613,0.8741681790683605,0.8576250383553237,0.8143830431491295,0.7466506096643083,0.7156017830609213,0.7018633540372671,0.7292457125512217,0.7662617253575273,0.8310072815533981,0.8693482534401935,0.8650099708544255,0.8297936893203883,0.7722801788375558
0.8576756676115173,0.816854778028593,0.7953216374269005,0.813270698766882,0.8331571795258946,0.8613116726835138,0.890062481404344,0.9082871272291323,0.8894223555888973,0.8630463971356109,0.8324560084223191,0.8118782479584261,0.7989768281673187,0.813936026430395,0.8460731414868106,0.8807847835854425,0.9034731619305367,0.911277072442121,0.8926756352765322,0.8603468899521531
0.9104276069017254,0.8913806254767354,0.8878684639312694,0.8840799031476998,0.8968754584127916,0.9149881516587678,0.9275862068965517,0.933273889136573,0.926036831861057,0.921091664194601,0.9022716877572801,0.885412010132618,0.8845583876704208,0.8889708050722501,0.9010545905707196,0.920562868815252,0.9273530307645447,0.9325033748312584,0.9282435740514076,0.9048056320783594
0.9489569462938304,0.9383160738406123,0.9357770824020265,0.9380544279055781,0.9464095946561408,0.949350067234424,0.950015192950471,0.9487295143587431,0.9513287548521947,0.9490008947211452,0.9474929744120693,0.9362233651726671,0.9355421686746987,0.935221452244652,0.9422275163787969,0.950511432009627,0.9547484370348318,0.9527116890793557,0.9532085561497327,0.9458680818802123
0.9570070900588324,0.9572765700483091,0.9621534399295878,0.9596857862753817,0.9533021006498413,0.9565217391304348,0.958638196207257,0.9576703692584809,0.9583892617449664,0.9597666766377505,0.9568096313017306,0.9555455770094298,0.957076923076923,0.9568312632535595,0.9571296865396435,0.9571275455519829,0.9593179778641938,0.9551462943710085,0.9581886792452831,0.9569989475266877
