0.9090495679854479,0.8803106441297396,0.8753979081400637,0.9069028156221617,0.9135970895861756,0.9059945504087193,0.8858572078217372,0.8872727272727273,0.9109900090826522,0.9091734786557675,
0.8913142337426103,0.8472032742155525,0.8399272396543883,0.8835834470213734,0.8952424519670631,0.8781264211005002,0.8440200090950432,0.8599363346975898,0.8876302673312189,0.8926784902228285,
0.8608458390177354,0.7453387903592542,0.7174603174603175,0.8173557473875511,0.8908594815825375,0.810368349249659,0.7207821737153252,0.7653478854024557,0.8638220608261462,0.8590268303774443,
0.8206176203451407,0.6401273885350318,0.5901862789641072,0.7498863119599818,0.8696047251249432,0.7325158946412352,0.5952705775352433,0.658481127785357,0.8284291534631055,0.8158253751705321,
0.8017280582082765,0.5597455701953657,0.5020463847203275,0.7082577132486388,0.8438644688644689,0.6789449749886312,0.4925034075420264,0.6007276034561164,0.8180991359708959,0.7895691609977324,
0.8000908677873694,0.5576748410535877,0.5147794452023647,0.7091073855913004,0.8357798165137614,0.6857402361489555,0.4861300591177808,0.5952705775352433,0.8221919054115507,0.8068027210884354,
0.82537517053206,0.6416893732970027,0.5957253296953161,0.7594361073215098,0.8630385487528345,0.7567075943610733,0.5720782173715325,0.6571168713051387,0.8261461643213799,0.8310626702997275,
0.8434065934065934,0.7422727272727273,0.723055934515689,0.8190086402910414,0.8813096862210096,0.7910040890504316,0.709355131698456,0.773841961852861,0.8694861300591178,0.8646684831970936,
0.8999545247839927,0.8447261204164781,0.8415077202543143,0.8718877320054323,0.9059945504087193,0.860127157129882,0.8508412914961346,0.8575963718820862,0.8955495004541326,0.8940427467030468,
0.9054115507048659,0.879474399637517,0.8849477035015917,0.9004092769440655,0.9081400636653024,0.901318781264211,0.8790212958767558,0.8831286948613006,0.9117780809458845,0.910868576625739,
