0.8570698466780239,0.8452624403544649,0.8534923339011925,0.8534923339011925,0.854344122657581,0.851908657123381,0.8480408858603067,0.8517887563884157,0.8528109028960817,0.8517382413087935,
0.8378194207836457,0.8216354344122657,0.7991482112436116,0.8323679727427598,0.8442930153321976,0.8195644659522987,0.8045996592844974,0.8249829584185412,0.8408858603066439,0.838957055214724,
0.809856753069577,0.7309134287661895,0.7077368779822768,0.7880749574105622,0.8297546012269938,0.7672237380627558,0.7035458574838049,0.7402044293015332,0.8150988411724608,0.8065836602421969,
0.772680763983629,0.6269597818677574,0.6046353101567825,0.7272572402044293,0.8076660988074957,0.7054911323328786,0.5734993178717599,0.6480408858603066,0.7863713798977854,0.7808452624403545,
0.7550255536626916,0.5691652470187394,0.5223244717109747,0.6879686434901159,0.7959114139693356,0.654050351087515,0.520442930153322,0.590289608177172,0.7706984667802385,0.7613287904599659,
0.7465076660988075,0.5662917518745739,0.5214650766609881,0.6906952965235174,0.7998296422487223,0.6558131605864302,0.510743519781719,0.5847544338335607,0.7692569870483981,0.7531516183986371,
0.7776073619631901,0.6290487555404023,0.5980893892869328,0.7258943781942079,0.8066439522998297,0.7077922077922078,0.5911724608043627,0.6584327086882453,0.7908997955010225,0.7722316865417377,
0.8069188820722563,0.7387525562372188,0.7007498295841854,0.7798977853492334,0.8234492160872529,0.7670415814587593,0.7013628620102215,0.7416496250852079,0.8142905866302865,0.8051107325383305,
0.8398637137989778,0.818228279386712,0.8124786907603136,0.8331629175187457,0.8436754176610979,0.8301533219761499,0.8095400340715503,0.8239604635310157,0.8466257668711656,0.8446452933151433,
0.8495228357191548,0.844633730834753,0.854706684856753,0.8524701873935264,0.8520790729379687,0.8449334698055271,0.8505962521294719,0.8528109028960817,0.8534923339011925,0.8562180579216354,
