0.50300697,0.03383013,-0.00247948,0.4730809
0.03383013,0.01383498,0.00823609,0.03071667
-0.00247948,0.00823609,0.02781794,-0.00607502
0.4730809,0.03071667,-0.00607502,0.45534011
0,0.04123481,0.04388767,-0.01935019
-0.04123481,0,-0.0075393,-0.03380204
-0.04388767,0.0075393,0,-0.03681139
0.01935019,0.03380204,0.03681139,0

