1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954337899543378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99581589958159,1.0,1.0,1.0,1.0,1.0,1.0,0.9955357142857143,1.0,1.0,1.0,0.9953271028037384,0.995260663507109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9953271028037384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954954954954955,1.0,1.0,0.9959183673469387,1.0,1.0,1.0,0.9952153110047847,1.0,1.0,0.995,0.9871794871794872,0.9906103286384976,0.9955156950672646,1.0,1.0,1.0,0.99581589958159,1.0,0.9955555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906103286384976,1.0,1.0,1.0,1.0,1.0,0.9912663755458515,0.9914893617021276,1.0,1.0,1.0,1.0,1.0,1.0,0.9955555555555555,1.0,1.0,1.0,1.0,0.9953488372093023,1.0,1.0,1.0,1.0,0.9954337899543378,1.0,0.9955357142857143,1.0,1.0,1.0,0.9913793103448276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9954128440366973,1.0,1.0,0.995475113122172,1.0,1.0,1.0,0.9953917050691244,1.0,0.9952830188679245,0.9916666666666667,0.98989898989899,1.0,1.0,1.0,1.0,0.9955357142857143,0.9950738916256158,0.9956331877729258,1.0,0.9905660377358491,1.0,0.9918367346938776,0.9870689655172413,0.9948979591836735,1.0,1.0,0.991701244813278,0.9952153110047847,0.9875518672199171,0.9955555555555555,1.0,1.0,0.9911504424778761,1.0,1.0,1.0,1.0,1.0,1.0,0.9954128440366973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995850622406639,1.0,0.990990990990991,1.0,1.0,1.0,0.9961089494163424,1.0,1.0,1.0,0.9959016393442623,0.9957627118644068,1.0,0.9954954954954955,0.9956521739130435,0.9866666666666667,0.990909090909091,0.9950738916256158,1.0,1.0,1.0,1.0,0.986784140969163,1.0,0.9959839357429718,0.9956896551724138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9959016393442623,1.0,1.0,1.0,1.0,1.0,0.9951690821256038,1.0,0.9956896551724138,0.9953051643192489,0.9948453608247423,0.9949748743718593,0.9908256880733946,1.0,0.9954128440366973,0.9958333333333333,0.9951456310679612,0.9953703703703703,1.0,1.0,0.9824561403508771,1.0,0.9958333333333333,0.9830508474576272,0.9911504424778761,0.9915966386554622,0.9909502262443439,1.0,0.9914163090128756,0.995575221238938,0.9877551020408163,1.0,0.9902912621359223,0.9949238578680203,0.9873417721518988,0.9953271028037384,1.0,0.991304347826087,0.9959349593495935,0.9953917050691244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995850622406639,1.0,1.0,0.9962121212121212,0.9918032786885246,0.9951690821256038,1.0,0.9956709956709957,1.0,1.0,0.9911894273127754,0.9918367346938776,1.0,0.9914529914529915,0.9957446808510638,0.9952153110047847,0.9842931937172775,0.9954128440366973,0.9908675799086758,0.9862385321100917,0.9904306220095693,0.9909502262443439,0.9786324786324786,1.0,0.9952830188679245,1.0,0.9829059829059829,1.0,0.9863013698630136,1.0,0.9953051643192489,0.9953703703703703,0.9912663755458515,1.0,1.0,0.9956331877729258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996078431372549,0.9951456310679612,1.0,0.9908675799086758,1.0,1.0,0.9952380952380953,0.9913793103448276,0.9955555555555555,0.9818181818181818,1.0,0.9873949579831933,1.0,0.9865470852017937,0.9826086956521739,0.9814814814814815,0.981651376146789,0.9830508474576272,0.9906542056074766,1.0,0.9908675799086758,0.9909502262443439,0.9954545454545455,0.9914893617021276,0.9911111111111112,0.9948979591836735,0.9850746268656716,0.9955156950672646,0.9908256880733946,0.9910714285714286,0.9908256880733946,0.9906976744186047,0.99581589958159,0.9912280701754386,0.9953271028037384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991304347826087,0.9856459330143541,0.9911111111111112,0.995260663507109,1.0,0.9864864864864865,0.9868995633187773,0.9907407407407407,0.9956709956709957,0.9957081545064378,0.9873949579831933,0.9862385321100917,0.9873949579831933,0.9817351598173516,0.9871244635193133,0.9759036144578314,0.9952153110047847,0.9870689655172413,1.0,0.9867256637168141,0.9802371541501976,0.9814814814814815,0.9906103286384976,0.9903846153846154,0.9915254237288136,0.9954337899543378,0.9954337899543378,0.9954128440366973,1.0,0.988,0.9945652173913043,1.0,0.9865470852017937,1.0,0.9959016393442623,0.9955156950672646,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.9949238578680203,1.0,0.9954954954954955,0.9961538461538462,1.0,1.0,0.9955555555555555,0.9904306220095693,0.9910313901345291,0.9914163090128756,0.9736842105263158,0.9775784753363229,0.9868421052631579,0.990521327014218,0.9956709956709957,0.9872340425531915,0.9909502262443439,0.9824561403508771,0.9857142857142858,0.9952153110047847,0.9913419913419913,0.9869565217391304,0.9766355140186916,0.9912663755458515,0.9863636363636363,0.9863636363636363,0.9672897196261683,0.9832635983263598,0.9882352941176471,0.9854368932038835,1.0,0.9819004524886877,1.0,0.9872340425531915,0.9895287958115183,0.9956331877729258,0.990521327014218,1.0,0.9902912621359223,1.0,0.9959016393442623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995575221238938,1.0,0.9866666666666667,0.9951219512195122,0.9904306220095693,1.0,0.9863013698630136,0.9772727272727273,0.9803921568627451,0.9851485148514851,0.9955947136563876,0.9863013698630136,0.9826839826839827,0.9626556016597511,0.981651376146789,0.9705882352941176,0.9872881355932204,0.9955947136563876,0.9855072463768116,0.9794238683127572,0.9652173913043478,0.9911894273127754,0.9901477832512315,0.9863013698630136,0.9777777777777777,0.986046511627907,0.9696969696969697,0.9636363636363636,0.9817351598173516,0.990909090909091,0.9913793103448276,1.0,0.9828326180257511,0.9953917050691244,0.9913793103448276,0.9953488372093023,0.9955357142857143,1.0,0.9918032786885246,0.9867256637168141,0.9914163090128756,0.99581589958159,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.995260663507109,0.9957446808510638,1.0,0.9955156950672646,0.9912663755458515,0.9957805907172996,0.9916317991631799,0.987603305785124,0.9915611814345991,0.9949748743718593,0.9914893617021276,0.9770642201834863,0.9853658536585366,0.9803921568627451,1.0,0.9681274900398407,0.9871244635193133,0.9764150943396226,0.9897959183673469,0.9906542056074766,0.9776785714285714,0.9620853080568721,0.986784140969163,0.9771689497716894,0.966824644549763,0.9741379310344828,0.9760765550239234,0.9863636363636363,0.9956709956709957,0.987012987012987,0.9710743801652892,0.9863636363636363,0.9953917050691244,0.9871794871794872,0.9898477157360406,0.9951456310679612,0.9957446808510638,0.9904306220095693,0.9861751152073732,0.995475113122172,1.0,0.9953051643192489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9955156950672646,1.0,0.990990990990991,1.0,0.9919354838709677,0.9908256880733946,0.9911111111111112,0.985981308411215,0.9764150943396226,0.9782608695652174,0.9771689497716894,0.972972972972973,0.9826086956521739,0.9671361502347418,0.9821428571428571,0.971830985915493,0.9620853080568721,0.9896373056994818,0.9770642201834863,0.9669811320754716,0.9785407725321889,0.9914529914529915,0.9665271966527197,0.975609756097561,0.9656862745098039,0.9815668202764977,0.976303317535545,0.9811320754716981,0.9700854700854701,0.9793388429752066,0.9862385321100917,0.9952380952380953,0.9954545454545455,0.990909090909091,0.982532751091703,0.9913793103448276,0.9956896551724138,1.0,0.9895833333333334,1.0,0.9955156950672646,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9956896551724138,1.0,0.9904306220095693,0.9955555555555555,0.9954545454545455,0.995475113122172,0.9864864864864865,0.9849246231155779,0.990909090909091,0.987603305785124,0.99581589958159,0.9957446808510638,0.9583333333333334,0.9707112970711297,0.9767441860465116,0.9549180327868853,0.9758454106280193,0.96875,0.9422222222222222,0.972972972972973,0.9728506787330317,0.9772727272727273,0.9768518518518519,0.9777777777777777,0.9760765550239234,0.9488372093023256,0.9819004524886877,0.9754901960784313,0.9910313901345291,0.9594594594594594,0.9861111111111112,0.9764150943396226,0.979253112033195,0.9906103286384976,0.991869918699187,0.9911894273127754,0.9954128440366973,0.9956896551724138,0.9905660377358491,1.0,1.0,1.0,0.9959677419354839,0.995575221238938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334,1.0,0.9815668202764977,0.990521327014218,0.9780701754385965,0.9819004524886877,0.9715447154471545,0.9698275862068966,0.9786324786324786,0.9727272727272728,0.9760765550239234,0.9690265486725663,0.9773755656108597,0.9680365296803652,0.9592760180995475,0.9649122807017544,0.9451476793248945,0.9723502304147466,0.9631336405529954,0.9545454545454546,0.9829059829059829,0.9641255605381166,0.9587155963302753,0.9778761061946902,0.9761904761904762,0.983402489626556,0.9957081545064378,0.9911504424778761,0.9598214285714286,0.9955156950672646,0.9858490566037735,0.9954337899543378,0.9855769230769231,1.0,0.9948717948717949,0.9954337899543378,1.0,0.9914163090128756,1.0,1.0,1.0
1.0,0.9955156950672646,1.0,0.9954128440366973,1.0,1.0,0.995575221238938,0.981651376146789,0.995260663507109,0.9864253393665159,0.9705882352941176,0.9950980392156863,0.9705882352941176,0.9805825242718447,0.9824561403508771,0.9611650485436893,0.9719626168224299,0.96875,0.9715639810426541,0.9703389830508474,0.9559471365638766,0.9541284403669725,0.9625,0.9074889867841409,0.9629629629629629,0.9330143540669856,0.9557522123893806,0.956140350877193,0.96,0.957983193277311,0.976303317535545,0.9631336405529954,0.9787234042553191,0.9653679653679653,0.9624413145539906,0.9327354260089686,0.9568965517241379,0.9854368932038835,0.9953051643192489,0.9778761061946902,0.9961977186311787,0.9902912621359223,0.9953703703703703,0.9907834101382489,1.0,1.0,0.9956331877729258,1.0,1.0,1.0,1.0,1.0,0.9953271028037384,1.0,0.9955156950672646,1.0,1.0,0.9814814814814815,0.9861751152073732,0.9863013698630136,0.9830508474576272,1.0,0.9760765550239234,0.9823008849557522,0.9488372093023256,0.9636363636363636,0.974025974025974,0.9864864864864865,0.9587155963302753,0.973568281938326,0.9715639810426541,0.9551569506726457,0.9855769230769231,0.968609865470852,0.9467213114754098,0.96875,0.9471544715447154,0.9529914529914529,0.9383259911894273,0.9688888888888889,0.9819819819819819,0.9649122807017544,0.9955947136563876,0.9754901960784313,0.9414414414414415,0.982532751091703,0.9826086956521739,1.0,0.9864864864864865,0.991869918699187,0.9863013698630136,0.986784140969163,0.9914163090128756,1.0,1.0,1.0,0.9956140350877193,1.0,1.0,1.0
