1.0,
0.9943502824858758,
0.9748603351955307,
0.938375350140056,
0.9277777777777778,
0.8416666666666667,
0.8055555555555556,
0.7507002801120448,
0.6974789915966386,
0.6582633053221288,
0.59375,
0.5521126760563381,
0.5138888888888888,
0.5238095238095238,
0.5446927374301676,
0.4647887323943662,
0.5083333333333333,
0.49295774647887325,
0.5527777777777778,
0.611731843575419,
0.6759776536312849,
0.711484593837535,
0.7305555555555555,
0.8207282913165266,
0.876750700280112,
0.9055555555555556,
0.9551820728291317,
0.9719887955182073,
0.9943181818181818,
1.0,
